VEHICLE_ID,REPAIR_ORDER_NO,REPAIR_ORDER_DATE,ODOMETER,REPAIR_CODE,QTY,COST,DESCRIPTION
9774307D401B80B30C2E2F510B89E0F9,7E3614211F26E5E53DDEF94FD4C218F0,2018-10-22,28303,17001A02,6,3,"TIRE, DISPOSAL FEE"
9774307D401B80B30C2E2F510B89E0F9,7E3614211F26E5E53DDEF94FD4C218F0,2018-10-22,28303,17001001,6,192.99,"TIRE, RADIAL  LUG TREAD"
9774307D401B80B30C2E2F510B89E0F9,7E3614211F26E5E53DDEF94FD4C218F0,2018-10-22,28303,53999A01,1,95.89,SALES TAX
9774307D401B80B30C2E2F510B89E0F9,7E3614211F26E5E53DDEF94FD4C218F0,2018-10-22,28303,44001002,1,53.67,CAP - FUEL TANK
9774307D401B80B30C2E2F510B89E0F9,7E3614211F26E5E53DDEF94FD4C218F0,2018-10-22,28303,17002001,6,20,"TIRE , SEMI-PNEUMATIC, TREAD"
9774307D401B80B30C2E2F510B89E0F9,0FB2AC1AB7B04B7A5BD54F177A0F84F5,2018-09-12,27199,1E001008,1,46,"""A"" INSPECTION"
9774307D401B80B30C2E2F510B89E0F9,1F215F10B993C495FE54DD738FD66D8D,2018-08-20,27199,1E001008,1,25,"""A"" INSPECTION"
9FE11111868F8F5AA1D03879CD819A14,754EFF1BBF48A2AB8C2AF998E34A6C64,2018-05-08,33954,1E001008,1,22.95,"""A"" INSPECTION"
9FE11111868F8F5AA1D03879CD819A14,754EFF1BBF48A2AB8C2AF998E34A6C64,2018-05-08,33954,53999A01,1,1.89,SALES TAX
9FE11111868F8F5AA1D03879CD819A14,070559DECFDCFB039D80F1244749DFB9,2018-01-06,31685,53999A01,1,52.56,SALES TAX
9FE11111868F8F5AA1D03879CD819A14,070559DECFDCFB039D80F1244749DFB9,2018-01-06,31685,17001001,3,226,"TIRE, RADIAL  LUG TREAD"
9FE11111868F8F5AA1D03879CD819A14,070559DECFDCFB039D80F1244749DFB9,2018-01-06,31685,17002001,1,69,"TIRE , SEMI-PNEUMATIC, TREAD"
29092D76DF9AED89F954CB3415D05409,04D207278F39052EA2C352478BD09FA9,2018-09-17,24927,14010017,1,359.66,"TOOLBOX DOOR HINGE, (FRAME MOUNTED)"
29092D76DF9AED89F954CB3415D05409,04D207278F39052EA2C352478BD09FA9,2018-09-17,24927,1D001010,1,25,FUEL SURCHARGE - ROADSIDE SERVICE
29092D76DF9AED89F954CB3415D05409,04D207278F39052EA2C352478BD09FA9,2018-09-17,24927,53999A01,1,6.53,SALES TAX
BD44039DD689401DFC96EC149B794D8F,9D8CA4E298ADB07D2BEBA1BA73AA0148,2018-02-22,30019,1G001001,1,40,DOT INSPECTION
BD44039DD689401DFC96EC149B794D8F,9D8CA4E298ADB07D2BEBA1BA73AA0148,2018-02-22,30019,34004042,1,47.6,CLEARANCE & MARKER LAMP SOCKET & WIRING
BD44039DD689401DFC96EC149B794D8F,69406261B6E7432E4C7A3AF06C94B04F,2018-02-22,30358,1E001008,1,43.98,"""A"" INSPECTION"
BD44039DD689401DFC96EC149B794D8F,69406261B6E7432E4C7A3AF06C94B04F,2018-02-22,30358,53999A01,1,3.96,SALES TAX
BD44039DD689401DFC96EC149B794D8F,69406261B6E7432E4C7A3AF06C94B04F,2018-02-22,30358,41001005,1,19.99,"ELEMENT - FILTER, AIR CLEANER"
532C3B459A558A1C1E6AA4AB5BD7F5F4,EBD9A605D038C80F5F3C6180DB0FA01F,2018-10-17,112979,1E001008,1,84.17,"""A"" INSPECTION"
532C3B459A558A1C1E6AA4AB5BD7F5F4,EBD9A605D038C80F5F3C6180DB0FA01F,2018-10-17,112979,53999A01,1,5.9,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,425C51306D829B4781FF978B3A2E2C5E,2018-09-05,109821,41001005,1,52.91,"ELEMENT - FILTER, AIR CLEANER"
532C3B459A558A1C1E6AA4AB5BD7F5F4,425C51306D829B4781FF978B3A2E2C5E,2018-09-05,109821,53999A01,1,3.71,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,6AD511D5717B533B2B63DF6D1202D743,2018-08-15,108446,1E001008,1,84.17,"""A"" INSPECTION"
532C3B459A558A1C1E6AA4AB5BD7F5F4,6AD511D5717B533B2B63DF6D1202D743,2018-08-15,108446,53999A01,1,5.9,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,D532D6ED0918F671181AE62A59C84174,2018-07-27,93565,13001029,1,99.99,"PAD, DISC BRAKE"
532C3B459A558A1C1E6AA4AB5BD7F5F4,D532D6ED0918F671181AE62A59C84174,2018-07-27,93565,13001029,1,84.4,"PAD, DISC BRAKE"
532C3B459A558A1C1E6AA4AB5BD7F5F4,D532D6ED0918F671181AE62A59C84174,2018-07-27,93565,53999A01,1,11.48,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,87DFDF793B0AA79BA8733B39CB253DCA,2018-05-29,101766,66012013,1,345.41,GLASS - WINDSHIELD
532C3B459A558A1C1E6AA4AB5BD7F5F4,B4913030CD483F22803F87DC02D6BA23,2018-05-11,101332,1E001008,1,84.17,"""A"" INSPECTION"
532C3B459A558A1C1E6AA4AB5BD7F5F4,B4913030CD483F22803F87DC02D6BA23,2018-05-11,101332,53999A01,1,5.9,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,8E6E39F28C53A98662DD99D6ABDCFD9C,2018-05-08,101085,32001001,1,69.99,BATTERY
532C3B459A558A1C1E6AA4AB5BD7F5F4,8E6E39F28C53A98662DD99D6ABDCFD9C,2018-05-08,101085,1D001006,1,45,NON-EMERGENCY - ROADSIDE SERVICE
532C3B459A558A1C1E6AA4AB5BD7F5F4,8E6E39F28C53A98662DD99D6ABDCFD9C,2018-05-08,101085,17001A02,1,1.5,"TIRE, DISPOSAL FEE"
532C3B459A558A1C1E6AA4AB5BD7F5F4,8E6E39F28C53A98662DD99D6ABDCFD9C,2018-05-08,101085,32001001,1,141.99,BATTERY
532C3B459A558A1C1E6AA4AB5BD7F5F4,8E6E39F28C53A98662DD99D6ABDCFD9C,2018-05-08,101085,53999A01,1,19.78,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,8E6E39F28C53A98662DD99D6ABDCFD9C,2018-05-08,101085,53000000,1,25.53,EXPENDABLE ITEMS
532C3B459A558A1C1E6AA4AB5BD7F5F4,03227E0846413F173A588E2E7A64681B,2018-02-12,93371,1E001008,1,77.93,"""A"" INSPECTION"
532C3B459A558A1C1E6AA4AB5BD7F5F4,03227E0846413F173A588E2E7A64681B,2018-02-12,93371,41001005,1,48.99,"ELEMENT - FILTER, AIR CLEANER"
532C3B459A558A1C1E6AA4AB5BD7F5F4,03227E0846413F173A588E2E7A64681B,2018-02-12,93371,53000000,1,10.16,EXPENDABLE ITEMS
532C3B459A558A1C1E6AA4AB5BD7F5F4,03227E0846413F173A588E2E7A64681B,2018-02-12,93371,53999A01,1,9.59,SALES TAX
532C3B459A558A1C1E6AA4AB5BD7F5F4,57103B0D9324B8572A1FB8F3947AB39D,2018-02-10,93565,15999A01,1,69.99,ALIGNMENT
532C3B459A558A1C1E6AA4AB5BD7F5F4,57103B0D9324B8572A1FB8F3947AB39D,2018-02-10,93565,17001002,4,121.89,"TIRE, RADIAL  RIB TREAD"
532C3B459A558A1C1E6AA4AB5BD7F5F4,57103B0D9324B8572A1FB8F3947AB39D,2018-02-10,93565,17002001,4,10.95,"TIRE , SEMI-PNEUMATIC, TREAD"
CE0341CE787DDB613D87D756323488C8,EDE24FD303EC266673B7C41442F75302,2018-10-11,51419,1E001008,1,29,"""A"" INSPECTION"
CE0341CE787DDB613D87D756323488C8,B3D6C8DB047F5B5D78522AD78D8D64C0,2018-07-13,46195,1E001008,1,29,"""A"" INSPECTION"
CE0341CE787DDB613D87D756323488C8,EF03247D229D2D73EC17CCD6311B32D8,2018-04-03,41953,88001A41,1,2446,VEHICLE DAMAGE PARTS
CE0341CE787DDB613D87D756323488C8,EF03247D229D2D73EC17CCD6311B32D8,2018-04-03,41953,88001A40,1,814,VEHICLE DAMAGE LABOR
CE0341CE787DDB613D87D756323488C8,C3CF4F68335FD9735259980BBEBBFF8E,2018-01-26,40627,1E001008,1,29,"""A"" INSPECTION"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,D9D88E73526BD7F5119E7D57FCC2C734,2018-09-17,72322,1E001008,1,70.98,"""A"" INSPECTION"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,D9D88E73526BD7F5119E7D57FCC2C734,2018-09-17,72322,53999A01,1,7.06,SALES TAX
B351E8FBC2FBDD3B9CC9AD3A234C31A1,3606C8C4041A4C5FEA99638F8FCD1D0A,2018-08-22,69990,1E001008,1,66.9,"""A"" INSPECTION"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,3606C8C4041A4C5FEA99638F8FCD1D0A,2018-08-22,69990,41001005,1,19.99,"ELEMENT - FILTER, AIR CLEANER"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,3606C8C4041A4C5FEA99638F8FCD1D0A,2018-08-22,69990,53999A13,1,1.95,SHOP SUPPLIES
B351E8FBC2FBDD3B9CC9AD3A234C31A1,3606C8C4041A4C5FEA99638F8FCD1D0A,2018-08-22,69990,53999A01,1,0.08,SALES TAX
B351E8FBC2FBDD3B9CC9AD3A234C31A1,08DAC3FDE41CB9143C3DBE6F37A60C0C,2018-07-13,66786,17000000,1,61.78,"TIRES, TUBES, LINERS & VALVES"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,08DAC3FDE41CB9143C3DBE6F37A60C0C,2018-07-13,66786,53999A01,1,5.84,SALES TAX
B351E8FBC2FBDD3B9CC9AD3A234C31A1,AE46FE315897120F648FD9AE2717E3CF,2018-06-21,65180,1E001008,1,60.49,"""A"" INSPECTION"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,AE46FE315897120F648FD9AE2717E3CF,2018-06-21,65180,53999A01,1,11.34,SALES TAX
B351E8FBC2FBDD3B9CC9AD3A234C31A1,AE46FE315897120F648FD9AE2717E3CF,2018-06-21,65180,2035015,2,24.79,WIPER BLADE ASSEMBLY
B351E8FBC2FBDD3B9CC9AD3A234C31A1,AE46FE315897120F648FD9AE2717E3CF,2018-06-21,65180,53000000,1,3.3,EXPENDABLE ITEMS
B351E8FBC2FBDD3B9CC9AD3A234C31A1,F4E12A171798853B8A869CCD646B3ADC,2018-05-22,63133,02024A01,1,355.09,GLASS REPAIR
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,1E001008,1,49.99,"""A"" INSPECTION"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,15999A01,1,39.31,ALIGNMENT
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,53999A01,1,56.92,SALES TAX
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,41001005,1,19.99,"ELEMENT - FILTER, AIR CLEANER"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,17001002,2,173.99,"TIRE, RADIAL  RIB TREAD"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,17008001,4,6.99,STEM - VALVE
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,2035015,2,19.99,WIPER BLADE ASSEMBLY
B351E8FBC2FBDD3B9CC9AD3A234C31A1,C7477F84A290F6F1851AA99F2F668862,2018-03-26,58860,17002001,2,25.99,"TIRE , SEMI-PNEUMATIC, TREAD"
B351E8FBC2FBDD3B9CC9AD3A234C31A1,AF2314A54197E4C4573EA38E6404F3B0,2018-01-30,54188,1E001008,1,66.94,"""A"" INSPECTION"
2B0B2DA1E245BD5631D086C9C016DFCB,E9E045C3954775F4BF29CC28B189AC4E,2018-07-16,61894,1E001008,1,51.98,"""A"" INSPECTION"
2B0B2DA1E245BD5631D086C9C016DFCB,E9E045C3954775F4BF29CC28B189AC4E,2018-07-16,61894,17002001,4,20,"TIRE , SEMI-PNEUMATIC, TREAD"
2B0B2DA1E245BD5631D086C9C016DFCB,E9E045C3954775F4BF29CC28B189AC4E,2018-07-16,61894,17001002,4,152.5,"TIRE, RADIAL  RIB TREAD"
2B0B2DA1E245BD5631D086C9C016DFCB,E9E045C3954775F4BF29CC28B189AC4E,2018-07-16,61894,53999A01,1,66.78,SALES TAX
2B0B2DA1E245BD5631D086C9C016DFCB,D948D9B1CF2099C7FD1135F8E058E22E,2018-04-03,56973,1E001008,1,57.98,"""A"" INSPECTION"
2B0B2DA1E245BD5631D086C9C016DFCB,D948D9B1CF2099C7FD1135F8E058E22E,2018-04-03,56973,41001005,1,14.98,"ELEMENT - FILTER, AIR CLEANER"
2B0B2DA1E245BD5631D086C9C016DFCB,D948D9B1CF2099C7FD1135F8E058E22E,2018-04-03,56973,53999A01,1,6.57,SALES TAX
2B0B2DA1E245BD5631D086C9C016DFCB,254480F33FAFA54A6F9083FC3574F603,2018-01-11,54499,66012013,1,215,GLASS - WINDSHIELD
2B0B2DA1E245BD5631D086C9C016DFCB,254480F33FAFA54A6F9083FC3574F603,2018-01-11,54499,53999A01,1,20.43,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,B784EC6A689BDBE3B68531AF4A214365,2018-10-31,83427,1E001008,1,44.99,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,B784EC6A689BDBE3B68531AF4A214365,2018-10-31,83427,53999A01,1,4.05,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,67BAD602BDB0A2F58263A0C10A01C4F3,2018-09-25,80288,1004030,1,405,TEMP DOOR ACTUATOR - SLEEPER HVAC
3F1ACC005C2C4D5B4D04587B56E70B89,67BAD602BDB0A2F58263A0C10A01C4F3,2018-09-25,80288,1001219,1,33.09,FILTER - AIR CONDITIONER
3F1ACC005C2C4D5B4D04587B56E70B89,67BAD602BDB0A2F58263A0C10A01C4F3,2018-09-25,80288,53999A01,1,45.76,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,67BAD602BDB0A2F58263A0C10A01C4F3,2018-09-25,80288,1004030,1,70.36,"ACTUATOR, TEMP DOOR"
3F1ACC005C2C4D5B4D04587B56E70B89,9B0C6F58E5A8D661C7C0DC829E4EFC35,2018-09-12,79058,1E001008,1,59.9,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,9B0C6F58E5A8D661C7C0DC829E4EFC35,2018-09-12,79058,53999A01,1,8.54,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,9B0C6F58E5A8D661C7C0DC829E4EFC35,2018-09-12,79058,2035015,2,17.5,WIPER BLADE ASSEMBLY
3F1ACC005C2C4D5B4D04587B56E70B89,7ACBA3C38987CA906CF5DC53EE2DA5AE,2018-08-04,75714,13001026,1,75,"ROTOR , DISC  BRAKE"
3F1ACC005C2C4D5B4D04587B56E70B89,7ACBA3C38987CA906CF5DC53EE2DA5AE,2018-08-04,75714,1E001008,1,57.97,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,7ACBA3C38987CA906CF5DC53EE2DA5AE,2018-08-04,75714,13001026,2,69.99,"ROTOR , DISC  BRAKE"
3F1ACC005C2C4D5B4D04587B56E70B89,7ACBA3C38987CA906CF5DC53EE2DA5AE,2018-08-04,75714,13001029,1,75,"PAD, DISC BRAKE"
3F1ACC005C2C4D5B4D04587B56E70B89,7ACBA3C38987CA906CF5DC53EE2DA5AE,2018-08-04,75714,53999A01,1,31.32,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,F43DF62ABFD0F210CF102FEE4C68C704,2018-06-26,72444,1E001008,1,43.09,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,FB0C02FFCB4B38C9C0DA67790747DADA,2018-05-11,67488,66012013,1,215,GLASS - WINDSHIELD
3F1ACC005C2C4D5B4D04587B56E70B89,FB0C02FFCB4B38C9C0DA67790747DADA,2018-05-11,67488,53999A01,1,20.43,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,896379B193EAA583F446D92281C6A298,2018-05-09,67836,1E001008,1,55.9,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,896379B193EAA583F446D92281C6A298,2018-05-09,67836,53999A01,1,5.03,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,8C3214B595C21375ED318BB2DF219187,2018-05-07,67488,66012013,1,215,GLASS - WINDSHIELD
3F1ACC005C2C4D5B4D04587B56E70B89,8C3214B595C21375ED318BB2DF219187,2018-05-07,67488,53999A01,1,20.43,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,EFD55754CC19DCED13F8DBA18D85793D,2018-03-23,63583,1E001008,1,55.9,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,EFD55754CC19DCED13F8DBA18D85793D,2018-03-23,63583,53999A01,1,5.03,SALES TAX
3F1ACC005C2C4D5B4D04587B56E70B89,F3BA20D24A7D7C04C66E0C1B7AEC174B,2018-01-08,58341,1E001008,1,55.9,"""A"" INSPECTION"
3F1ACC005C2C4D5B4D04587B56E70B89,F3BA20D24A7D7C04C66E0C1B7AEC174B,2018-01-08,58341,53999A01,1,5.03,SALES TAX
B7F0EDF2F386A3E4EA76538BB60D53E1,77BA0880C70C96B0F5CD125E7B74292E,2018-09-12,80919,13001026,1,280.32,FRONT BRAKE ROTOR
B7F0EDF2F386A3E4EA76538BB60D53E1,77BA0880C70C96B0F5CD125E7B74292E,2018-09-12,80919,13001026,2,52,"ROTOR , DISC  BRAKE"
B7F0EDF2F386A3E4EA76538BB60D53E1,77BA0880C70C96B0F5CD125E7B74292E,2018-09-12,80919,13001026,2,72,DISC - BRAKE
B7F0EDF2F386A3E4EA76538BB60D53E1,77BA0880C70C96B0F5CD125E7B74292E,2018-09-12,80919,53999A01,1,38.46,SALES TAX
B7F0EDF2F386A3E4EA76538BB60D53E1,B1A5D3111A6B2F6402090C22F3747716,2018-09-11,80641,1E001008,1,53.48,"""A"" INSPECTION"
B7F0EDF2F386A3E4EA76538BB60D53E1,8B4B29018FB84FD957DE242F3B88804B,2018-07-23,76380,17000000,1,24.95,"TIRES, TUBES, LINERS & VALVES"
B7F0EDF2F386A3E4EA76538BB60D53E1,5A783B5401D3083759708D18AF913F26,2018-06-21,73670,1E001008,1,40.45,"""A"" INSPECTION"
B7F0EDF2F386A3E4EA76538BB60D53E1,5A783B5401D3083759708D18AF913F26,2018-06-21,73670,53999A01,1,2.83,SALES TAX
B7F0EDF2F386A3E4EA76538BB60D53E1,68E27AEB4091FA518CB2EC6F2D5C002F,2018-04-04,68753,13001105,1,31.78,BRAKE SYSTEM DIAGNOSIS
B7F0EDF2F386A3E4EA76538BB60D53E1,A77EF6B2F6BFDE315750D40F1CE642CC,2018-03-15,68010,1E001008,1,138.84,"""A"" INSPECTION"
B7F0EDF2F386A3E4EA76538BB60D53E1,A77EF6B2F6BFDE315750D40F1CE642CC,2018-03-15,68010,53999A01,1,9.72,SALES TAX
B7F0EDF2F386A3E4EA76538BB60D53E1,5EB47D75B82A030FCFEE2D7EFE8998A0,2018-02-20,66412,1E001008,1,42.78,"""A"" INSPECTION"
B7F0EDF2F386A3E4EA76538BB60D53E1,35B6517BAA4F2653BFBEEB0B4B244650,2018-02-07,115634,17002001,3,23.95,"TIRE , SEMI-PNEUMATIC, TREAD"
B7F0EDF2F386A3E4EA76538BB60D53E1,35B6517BAA4F2653BFBEEB0B4B244650,2018-02-07,115634,17001001,3,143.75,"TIRE, RADIAL  LUG TREAD"
0AD878851B924992E509C6F2013D5955,8ECDA455B38422DCB3ADF90974EC49FF,2018-09-10,100700,1E001008,1,86.46,"""A"" INSPECTION"
0AD878851B924992E509C6F2013D5955,5E6E26E2B4EDE84A3B50F5C84DBE57C3,2018-05-09,92773,13001026,1,100,FRONT BRAKE ROTOR
0AD878851B924992E509C6F2013D5955,5E6E26E2B4EDE84A3B50F5C84DBE57C3,2018-05-09,92773,17001A04,1,40,"TIRE, ROTATION"
0AD878851B924992E509C6F2013D5955,5E6E26E2B4EDE84A3B50F5C84DBE57C3,2018-05-09,92773,15999A01,1,64.95,ALIGNMENT
0AD878851B924992E509C6F2013D5955,75AAC1E822980CBDE181800ACEA786BB,2018-03-08,90586,1E001008,1,79.94,"""A"" INSPECTION"
0AD878851B924992E509C6F2013D5955,75AAC1E822980CBDE181800ACEA786BB,2018-03-08,90586,53999A01,1,4.59,SALES TAX
0AD878851B924992E509C6F2013D5955,AB11488A818054CB6BD378961B8C03F2,2018-01-11,85064,1E001008,1,79.94,"""A"" INSPECTION"
0AD878851B924992E509C6F2013D5955,AB11488A818054CB6BD378961B8C03F2,2018-01-11,85064,53999A01,1,4.59,SALES TAX
5957176E2BA564F0A0C4D0B0919AB3CE,BD25E4EA0435239DDEADA5604FCE73C1,2018-07-05,50469,1E001008,1,62.41,"""A"" INSPECTION"
5957176E2BA564F0A0C4D0B0919AB3CE,BD25E4EA0435239DDEADA5604FCE73C1,2018-07-05,50469,17000000,1,25,"TIRES, TUBES, LINERS & VALVES"
5957176E2BA564F0A0C4D0B0919AB3CE,BD25E4EA0435239DDEADA5604FCE73C1,2018-07-05,50469,53999A01,1,3.46,SALES TAX
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,1E001008,1,62.41,"""A"" INSPECTION"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,13001026,1,180,"ROTOR , DISC  BRAKE"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,17001002,4,179.92,"TIRE, RADIAL  RIB TREAD"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,13001026,2,118,"ROTOR , DISC  BRAKE"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,13001029,1,109.5,"PAD, DISC BRAKE"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,13008045,1,10,"FLUID , HYDRAULIC BRAKES"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,53999A01,1,102.41,SALES TAX
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,17002001,1,118.84,"TIRE , SEMI-PNEUMATIC, TREAD"
5957176E2BA564F0A0C4D0B0919AB3CE,BB1C1D049C7388032E7DBAB89FEBDD06,2018-03-26,44029,53000000,1,8.24,EXPENDABLE ITEMS
8853052A53E1868C9B3CA10221559953,1F1CBB6241BD1D2E60BF6ADEFF1E9E82,2018-08-20,86938,14010002,1,50,TOOL BOX
8853052A53E1868C9B3CA10221559953,1F1CBB6241BD1D2E60BF6ADEFF1E9E82,2018-08-20,86938,53999A01,1,38.62,SALES TAX
8853052A53E1868C9B3CA10221559953,1F1CBB6241BD1D2E60BF6ADEFF1E9E82,2018-08-20,86938,14010001,1,551.75,TOOL BOX ASSEMBLY
8853052A53E1868C9B3CA10221559953,9826DEC7ECEF82FEE86499A400E90A43,2018-07-31,85257,17001A04,1,14,"TIRE, ROTATION"
8853052A53E1868C9B3CA10221559953,9826DEC7ECEF82FEE86499A400E90A43,2018-07-31,85257,1E001008,1,43.09,"""A"" INSPECTION"
8853052A53E1868C9B3CA10221559953,9826DEC7ECEF82FEE86499A400E90A43,2018-07-31,85257,17000000,1,27.49,"TIRES, TUBES, LINERS & VALVES"
8853052A53E1868C9B3CA10221559953,0EC46FB2DD2EAA7FB6BBBC6843A594FD,2018-05-11,79003,1E001008,1,22.59,"""A"" INSPECTION"
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,13002014,1,103,"REAR BRAKE, PADS"
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,13001029,1,90,FRONT BRAKE PAD
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,1E001008,1,43.09,"""A"" INSPECTION"
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,13001029,1,69.99,"PAD, DISC BRAKE"
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,13001026,2,105.99,DISC - BRAKE
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,13002027,1,69.99,PAD - DISC BRAKE
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,13001026,2,128.99,"ROTOR , DISC  BRAKE"
8853052A53E1868C9B3CA10221559953,6B68B858E97C046D56F1CD0D331A6984,2018-03-29,73135,2035015,2,18.99,WIPER BLADE ASSEMBLY
8853052A53E1868C9B3CA10221559953,A78F89842D64DE8A728A065CFA954EAB,2018-02-26,70405,34002001,1,321.16,"HOUSING ASSEMBLIES , REAR LAMP (TAIL/STOP/TURN SIGNAL)"
8853052A53E1868C9B3CA10221559953,52FEADD59D6B7FBB828DD37763A9FFF0,2018-02-15,70496,17001A04,1,14,"TIRE, ROTATION"
8853052A53E1868C9B3CA10221559953,52FEADD59D6B7FBB828DD37763A9FFF0,2018-02-15,70496,1E001008,1,80.09,"""A"" INSPECTION"
35CFEFF41837CF2961F072CA6754F5A0,AB8CCECD69F7A97F6345F028E443D119,2018-09-10,104018,45013003,1,209,OIL PAN GASKET
35CFEFF41837CF2961F072CA6754F5A0,AB8CCECD69F7A97F6345F028E443D119,2018-09-10,104018,1E001008,1,31.09,"""A"" INSPECTION"
35CFEFF41837CF2961F072CA6754F5A0,AB8CCECD69F7A97F6345F028E443D119,2018-09-10,104018,17000000,1,20.5,"TIRES, TUBES, LINERS & VALVES"
35CFEFF41837CF2961F072CA6754F5A0,AB8CCECD69F7A97F6345F028E443D119,2018-09-10,104018,17001A04,1,10.5,"TIRE, ROTATION"
35CFEFF41837CF2961F072CA6754F5A0,AB8CCECD69F7A97F6345F028E443D119,2018-09-10,104018,45013001,1,272.28,PAN - OIL
35CFEFF41837CF2961F072CA6754F5A0,3868706A4248A5BD9CAF71403ED70647,2018-06-12,96574,17001A03,1,59.8,TIRE BALANCE
35CFEFF41837CF2961F072CA6754F5A0,D2DE7FD74FACA9A873D5D30EAEA63802,2018-04-24,91883,1E001008,1,59.45,"""A"" INSPECTION"
35CFEFF41837CF2961F072CA6754F5A0,D2DE7FD74FACA9A873D5D30EAEA63802,2018-04-24,91883,41001005,1,24.99,"ELEMENT - FILTER, AIR CLEANER"
35CFEFF41837CF2961F072CA6754F5A0,D2DE7FD74FACA9A873D5D30EAEA63802,2018-04-24,91883,53999A01,1,4.81,SALES TAX
35CFEFF41837CF2961F072CA6754F5A0,36F968813AD85F749C20162C2A0A9498,2018-01-16,84655,1E001008,1,56.23,"""A"" INSPECTION"
35CFEFF41837CF2961F072CA6754F5A0,36F968813AD85F749C20162C2A0A9498,2018-01-16,84655,53999A01,1,2.65,SALES TAX
881AA2FAFBB0E0EF2938144C04351B5B,BF45A4657BC432674A6C24DEB1AC386D,2018-06-05,67742,1E001008,1,32.95,"""A"" INSPECTION"
